,loss,mse,mae,root_mean_squared_error,val_loss,val_mse,val_mae,val_root_mean_squared_error,lr
92,7.511038711527362e-05,5.416532439994626e-05,0.00437154620885849,0.007359709590673447,7.074705354170874e-05,4.9812904762802646e-05,0.0041815838776528835,0.007057825569063425,4.599864e-09
93,7.532809104304761e-05,5.4382897360483184e-05,0.004373699892312288,0.007374475710093975,7.074703898979351e-05,4.981281381333247e-05,0.004181587137281895,0.007057819049805403,4.599864e-09
94,7.535502663813531e-05,5.4408439609687775e-05,0.004376158118247986,0.0073762075044214725,7.074697350617498e-05,4.981282108929008e-05,0.004181574564427137,0.007057819981127977,3.2199048e-09
95,7.517395715694875e-05,5.422769390861504e-05,0.004373055417090654,0.007363945711404085,7.074694440234452e-05,4.981284655514173e-05,0.004181561525911093,0.007057821378111839,3.2199048e-09
96,7.530945003964007e-05,5.4364547395380214e-05,0.0043724006973207,0.007373231463134289,7.074692257447168e-05,4.9812868383014575e-05,0.004181555937975645,0.0070578232407569885,3.2199048e-09
97,7.533613097621128e-05,5.438953667180613e-05,0.0043725124560296535,0.007374926004558802,7.074693712638691e-05,4.981283564120531e-05,0.004181547090411186,0.007057820912450552,2.2539333e-09
98,7.521847146563232e-05,5.427269934443757e-05,0.004372740630060434,0.007367000915110111,7.074692257447168e-05,4.981288657290861e-05,0.004181539174169302,0.0070578246377408504,2.2539333e-09
99,7.532641757279634e-05,5.43809546798002e-05,0.004372583702206612,0.007374344393610954,7.074691529851407e-05,4.981285746907815e-05,0.00418153265491128,0.007057822309434414,2.2539333e-09
100,7.536437624366954e-05,5.442053952720016e-05,0.004377233795821667,0.0073770275339484215,7.074689347064123e-05,4.981285746907815e-05,0.004181528929620981,0.007057822309434414,1.5777533e-09
101,7.510720024583861e-05,5.416242856881581e-05,0.004366867244243622,0.0073595126159489155,7.074689347064123e-05,4.9812853831099346e-05,0.004181530326604843,0.007057822309434414,1.5777533e-09
